"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","log.volatile.acidity","log.chlorides","nonfree.sulfur.dioxide","log.density","log.pH","log.sulphates","log.alcohol","quality.binary "
"955",7.6,0.43,0.4,2.7,0.082,6,11,0.99538,3.44,0.54,12.2,6,-0.843970070294529,-2.50103603171788,5,-0.00463070518469451,1.23547147138531,-0.616186139423817,2.50143595173921,0
"956",8.5,0.21,0.52,1.9,0.09,9,23,0.99648,3.36,0.67,10.4,5,-1.56064774826467,-2.40794560865187,14,-0.00352620977655831,1.21194097397511,-0.400477566597125,2.34180580614733,0
"957",9,0.36,0.52,2.1,0.111,5,10,0.99568,3.31,0.62,11.3,6,-1.02165124753198,-2.1982250776698,5,-0.0043293581612294,1.19694818938897,-0.478035800943,2.42480272571829,0
"958",9.5,0.37,0.52,2,0.088,12,51,0.99613,3.29,0.58,11.1,6,-0.994252273343867,-2.43041846450393,39,-0.0038775078264521,1.19088756477728,-0.544727175441672,2.40694510831829,0
"959",6.4,0.57,0.12,2.3,0.12,25,36,0.99519,3.47,0.71,11.3,7,-0.562118918153541,-2.12026353620009,11,-0.00482160527921711,1.24415459395877,-0.342490308946776,2.42480272571829,1
"960",8,0.59,0.05,2,0.089,12,32,0.99735,3.36,0.61,10,5,-0.527632742082372,-2.41911890925,20,-0.00265351746556345,1.21194097397511,-0.49429632181478,2.30258509299405,0
"961",8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,-0.755022584278033,-2.84731226843572,20,-0.00483165366218123,1.15057202759882,-0.162518929497775,2.40694510831829,0
"962",7.1,0.56,0.14,1.6,0.078,7,18,0.99592,3.27,0.62,9.3,5,-0.579818495252942,-2.55104645229255,11,-0.00408834590860652,1.18478998490916,-0.478035800943,2.23001440015921,0
"963",6.6,0.57,0.02,2.1,0.115,6,16,0.99654,3.38,0.69,9.5,5,-0.562118918153541,-2.16282315061889,10,-0.00346599964317462,1.21787570949493,-0.371063681390832,2.2512917986065,0
"964",8.8,0.27,0.39,2,0.1,20,27,0.99546,3.15,0.69,11.2,6,-1.30933331998376,-2.30258509299405,7,-0.00455033709881805,1.14740245283754,-0.371063681390832,2.41591377830105,0
"965",8.5,0.47,0.27,1.9,0.058,18,38,0.99518,3.16,0.85,11.1,6,-0.755022584278033,-2.84731226843572,20,-0.00483165366218123,1.15057202759882,-0.162518929497775,2.40694510831829,0
"966",8.3,0.34,0.4,2.4,0.065,24,48,0.99554,3.34,0.86,11,6,-1.07880966137193,-2.7333680090865,24,-0.00446997547145188,1.20597080698861,-0.150822889734584,2.39789527279837,0
"967",9,0.38,0.41,2.4,0.103,6,10,0.99604,3.13,0.58,11.9,7,-0.967584026261706,-2.2730262907525,4,-0.00396786156138563,1.14103300455206,-0.544727175441672,2.47653840011748,1
"968",8.5,0.66,0.2,2.1,0.097,23,113,0.99733,3.13,0.48,9.2,5,-0.415515443961666,-2.33304430047875,90,-0.00267357080745356,1.14103300455206,-0.7339691750802,2.21920348405499,0
"969",9,0.4,0.43,2.4,0.068,29,46,0.9943,3.2,0.6,12.2,6,-0.916290731874155,-2.68824757380603,17,-0.00571630699610919,1.16315080980568,-0.510825623765991,2.50143595173921,0
"970",6.7,0.56,0.09,2.9,0.079,7,22,0.99669,3.46,0.61,10.2,5,-0.579818495252942,-2.53830742651512,15,-0.00331549016831908,1.24126858906963,-0.49429632181478,2.32238772029023,0
"971",10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,-1.34707364796661,-2.71810053695571,4,-0.00276381582273105,1.20297230399235,-0.139262067333508,2.3887627892351,0
"972",10.4,0.26,0.48,1.9,0.066,6,10,0.99724,3.33,0.87,10.9,6,-1.34707364796661,-2.71810053695571,4,-0.00276381582273105,1.20297230399235,-0.139262067333508,2.3887627892351,0
"973",10.1,0.38,0.5,2.4,0.104,6,13,0.99643,3.22,0.65,11.6,7,-0.967584026261706,-2.26336437984076,7,-0.00357638765715552,1.16938135955632,-0.430782916092454,2.45100509811232,1
"974",8.5,0.34,0.44,1.7,0.079,6,12,0.99605,3.52,0.63,10.7,5,-1.07880966137193,-2.53830742651512,6,-0.00395782185434413,1.25846098961001,-0.462035459596559,2.37024374146786,0
"975",8.8,0.33,0.41,5.9,0.073,7,13,0.99658,3.3,0.62,12.1,7,-1.10866262452161,-2.61729583783375,6,-0.00342586156819138,1.19392246847243,-0.478035800943,2.4932054526027,1
"976",7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,-0.891598119283784,-2.48891467118554,37,-0.00300450902029872,1.23547147138531,-0.653926467406664,2.24070968927596,0
"977",7.2,0.41,0.3,2.1,0.083,35,72,0.997,3.44,0.52,9.4,5,-0.891598119283784,-2.48891467118554,37,-0.00300450902029872,1.23547147138531,-0.653926467406664,2.24070968927596,0
"978",8.4,0.59,0.29,2.6,0.109,31,119,0.99801,3.15,0.5,9.1,5,-0.527632742082372,-2.21640739675299,88,-0.00199198268079312,1.14740245283754,-0.693147180559945,2.2082744135228,0
"979",7,0.4,0.32,3.6,0.061,9,29,0.99416,3.28,0.49,11.3,7,-0.916290731874155,-2.79688141480883,20,-0.00585711948439786,1.18784342239605,-0.713349887877465,2.42480272571829,1
"980",12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,-0.798507696217772,-2.59026716544583,3,-0.00310481495347876,1.14103300455206,-0.462035459596559,2.34180580614733,0
"981",9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,-0.693147180559945,-2.7333680090865,9,-0.00226255765425908,1.1999647829284,-0.342490308946776,2.35137525716348,0
"982",9.5,0.86,0.26,1.9,0.079,13,28,0.99712,3.25,0.62,10,5,-0.150822889734584,-2.53830742651512,15,-0.00288415517986287,1.17865499634165,-0.478035800943,2.30258509299405,0
"983",7.3,0.52,0.32,2.1,0.07,51,70,0.99418,3.34,0.82,12.9,6,-0.653926467406664,-2.65926003693278,19,-0.00583700220063293,1.20597080698861,-0.198450938723838,2.55722731136763,0
"984",9.1,0.5,0.3,1.9,0.065,8,17,0.99774,3.32,0.71,10.5,6,-0.693147180559945,-2.7333680090865,9,-0.00226255765425908,1.1999647829284,-0.342490308946776,2.35137525716348,0
"985",12.2,0.45,0.49,1.4,0.075,3,6,0.9969,3.13,0.63,10.4,5,-0.798507696217772,-2.59026716544583,3,-0.00310481495347876,1.14103300455206,-0.462035459596559,2.34180580614733,0
"986",7.4,0.58,0,2,0.064,7,11,0.99562,3.45,0.58,11.3,6,-0.544727175441672,-2.74887219562247,4,-0.00438962030155783,1.23837423104327,-0.544727175441672,2.42480272571829,0
"987",9.8,0.34,0.39,1.4,0.066,3,7,0.9947,3.19,0.55,11.4,7,-1.07880966137193,-2.71810053695571,4,-0.00531409482376877,1.16002091679675,-0.59783700075562,2.43361335540045,1
"988",7.1,0.36,0.3,1.6,0.08,35,70,0.99693,3.44,0.5,9.4,5,-1.02165124753198,-2.52572864430826,35,-0.00307472211707633,1.23547147138531,-0.693147180559945,2.24070968927596,0
"989",7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,-0.941608539858445,-2.33304430047875,8,-0.00404818284656923,1.15057202759882,-0.713349887877465,2.24070968927596,0
"990",9.7,0.295,0.4,1.5,0.073,14,21,0.99556,3.14,0.51,10.9,6,-1.22077992264232,-2.61729583783375,7,-0.00444988607363089,1.14422279992016,-0.673344553263766,2.3887627892351,0
"991",7.7,0.39,0.12,1.7,0.097,19,27,0.99596,3.16,0.49,9.4,5,-0.941608539858445,-2.33304430047875,8,-0.00404818284656923,1.15057202759882,-0.713349887877465,2.24070968927596,0
"992",7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,-1.07880966137193,-2.50103603171788,37,-0.00306469137284511,1.23837423104327,-0.7339691750802,2.24070968927596,0
"993",6.5,0.4,0.1,2,0.076,30,47,0.99554,3.36,0.48,9.4,6,-0.916290731874155,-2.57702193869581,17,-0.00446997547145188,1.21194097397511,-0.7339691750802,2.24070968927596,0
"994",7.1,0.34,0.28,2,0.082,31,68,0.99694,3.45,0.48,9.4,5,-1.07880966137193,-2.50103603171788,37,-0.00306469137284511,1.23837423104327,-0.7339691750802,2.24070968927596,0
"995",10,0.35,0.45,2.5,0.092,20,88,0.99918,3.15,0.43,9.4,5,-1.04982212449868,-2.3859667019331,68,-0.000820336383902481,1.14740245283754,-0.843970070294529,2.24070968927596,0
"996",7.7,0.6,0.06,2,0.079,19,41,0.99697,3.39,0.62,10.1,6,-0.510825623765991,-2.53830742651512,22,-0.00303459974383242,1.22082992139236,-0.478035800943,2.31253542384721,0
"997",5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,-0.415515443961666,-2.44184716032755,8,-0.00623942479001923,1.31103187661934,-0.462035459596559,2.54944517092557,1
"998",5.6,0.66,0,2.2,0.087,3,11,0.99378,3.71,0.63,12.8,7,-0.415515443961666,-2.44184716032755,8,-0.00623942479001923,1.31103187661934,-0.462035459596559,2.54944517092557,1
"999",8.9,0.84,0.34,1.4,0.05,4,10,0.99554,3.12,0.48,9.1,6,-0.174353387144778,-2.99573227355399,6,-0.00446997547145188,1.13783300182139,-0.7339691750802,2.2082744135228,0
"1000",6.4,0.69,0,1.65,0.055,7,12,0.99162,3.47,0.53,12.9,6,-0.371063681390832,-2.90042209374967,5,-0.00841530960134714,1.24415459395877,-0.63487827243597,2.55722731136763,0
"1001",7.5,0.43,0.3,2.2,0.062,6,12,0.99495,3.44,0.72,11.5,7,-0.843970070294529,-2.78062089393705,6,-0.00506279434246237,1.23547147138531,-0.328504066972036,2.4423470353692,1
"1002",9.9,0.35,0.38,1.5,0.058,31,47,0.99676,3.26,0.82,10.6,7,-1.04982212449868,-2.84731226843572,16,-0.00324526016502941,1.18172719537862,-0.198450938723838,2.36085400111802,1
"1003",9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,-1.23787435600162,-2.7646205525906,14,-0.00485175073102432,1.18172719537862,-0.174353387144778,2.45958884180371,1
"1004",6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,-1.02165124753198,-2.70306265959117,4,-0.00722604509173958,1.21194097397511,-0.59783700075562,2.54944517092557,1
"1005",8.2,0.43,0.29,1.6,0.081,27,45,0.99603,3.25,0.54,10.3,5,-0.843970070294529,-2.5133061243097,18,-0.00397790136922374,1.17865499634165,-0.616186139423817,2.33214389523559,0
"1006",6.8,0.36,0.32,1.8,0.067,4,8,0.9928,3.36,0.55,12.8,7,-1.02165124753198,-2.70306265959117,4,-0.00722604509173958,1.21194097397511,-0.59783700075562,2.54944517092557,1
"1007",9.1,0.29,0.33,2.05,0.063,13,27,0.99516,3.26,0.84,11.7,7,-1.23787435600162,-2.7646205525906,14,-0.00485175073102432,1.18172719537862,-0.174353387144778,2.45958884180371,1
"1008",9.1,0.3,0.34,2,0.064,12,25,0.99516,3.26,0.84,11.7,7,-1.20397280432594,-2.74887219562247,13,-0.00485175073102432,1.18172719537862,-0.174353387144778,2.45958884180371,1
"1009",8.9,0.35,0.4,3.6,0.11,12,24,0.99549,3.23,0.7,12,7,-1.04982212449868,-2.20727491318972,12,-0.00452020073175485,1.17248213723457,-0.356674943938732,2.484906649788,1
"1010",9.6,0.5,0.36,2.8,0.116,26,55,0.99722,3.18,0.68,10.9,5,-0.693147180559945,-2.15416508787577,29,-0.00278387137661589,1.15688119679209,-0.385662480811985,2.3887627892351,0
"1011",8.9,0.28,0.45,1.7,0.067,7,12,0.99354,3.25,0.55,12.3,7,-1.27296567581289,-2.70306265959117,5,-0.0064809560996892,1.17865499634165,-0.59783700075562,2.50959926237837,1
"1012",8.9,0.32,0.31,2,0.088,12,19,0.9957,3.17,0.55,10.4,6,-1.13943428318836,-2.43041846450393,7,-0.0043092715880984,1.15373158788919,-0.59783700075562,2.34180580614733,0
"1013",7.7,1.005,0.15,2.1,0.102,11,32,0.99604,3.23,0.48,10,5,0.00498754151103897,-2.28278246569787,21,-0.00396786156138563,1.17248213723457,-0.7339691750802,2.30258509299405,0
"1014",7.5,0.71,0,1.6,0.092,22,31,0.99635,3.38,0.58,10,6,-0.342490308946776,-2.3859667019331,9,-0.00365667750354392,1.21787570949493,-0.544727175441672,2.30258509299405,0
"1015",8,0.58,0.16,2,0.12,3,7,0.99454,3.22,0.58,11.2,6,-0.544727175441672,-2.12026353620009,4,-0.00547496028026983,1.16938135955632,-0.544727175441672,2.41591377830105,0
"1016",10.5,0.39,0.46,2.2,0.075,14,27,0.99598,3.06,0.84,11.4,6,-0.941608539858445,-2.59026716544583,13,-0.00402810192043633,1.11841491596429,-0.174353387144778,2.43361335540045,0
"1017",8.9,0.38,0.4,2.2,0.068,12,28,0.99486,3.27,0.75,12.6,7,-0.967584026261706,-2.68824757380603,16,-0.0051532552408007,1.18478998490916,-0.287682072451781,2.53369681395743,1
"1018",8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,6,-1.71479842809193,-3.01593498087151,73,-0.00997963128242135,1.06125650212434,-0.82098055206983,2.54160199346455,0
"1019",8,0.18,0.37,0.9,0.049,36,109,0.99007,2.89,0.44,12.7,6,-1.71479842809193,-3.01593498087151,73,-0.00997963128242135,1.06125650212434,-0.82098055206983,2.54160199346455,0
"1020",7,0.5,0.14,1.8,0.078,10,23,0.99636,3.53,0.61,10.4,5,-0.693147180559945,-2.55104645229255,13,-0.00364664092019748,1.26129787094521,-0.49429632181478,2.34180580614733,0
"1021",11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,6,-1.02165124753198,-2.09557092360972,5,-0.00358642353542024,1.16315080980568,-0.63487827243597,2.47653840011748,0
"1022",11.3,0.36,0.66,2.4,0.123,3,8,0.99642,3.2,0.53,11.9,6,-1.02165124753198,-2.09557092360972,5,-0.00358642353542024,1.16315080980568,-0.63487827243597,2.47653840011748,0
"1023",7,0.51,0.09,2.1,0.062,4,9,0.99584,3.35,0.54,10.5,5,-0.673344553263766,-2.78062089393705,5,-0.0041686768722197,1.20896034583698,-0.616186139423817,2.35137525716348,0
"1024",8.2,0.32,0.42,2.3,0.098,3,9,0.99506,3.27,0.55,12.3,6,-1.13943428318836,-2.32278780031156,6,-0.00495224213406936,1.18478998490916,-0.59783700075562,2.50959926237837,0
"1025",7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,7,-0.544727175441672,-2.43041846450393,6,-0.0043293581612294,1.1999647829284,-0.579818495252942,2.35137525716348,1
"1026",8.6,0.83,0,2.8,0.095,17,43,0.99822,3.33,0.6,10.4,6,-0.186329578191493,-2.3538783873816,26,-0.00178158608243049,1.20297230399235,-0.510825623765991,2.34180580614733,0
"1027",7.9,0.31,0.32,1.9,0.066,14,36,0.99364,3.41,0.56,12.6,6,-1.17118298150295,-2.71810053695571,22,-0.00638031096428687,1.22671229129543,-0.579818495252942,2.53369681395743,0
"1028",6.4,0.795,0,2.2,0.065,28,52,0.99378,3.49,0.52,11.6,5,-0.229413164327805,-2.7333680090865,24,-0.00623942479001923,1.24990173621434,-0.653926467406664,2.45100509811232,0
"1029",7.2,0.34,0.21,2.5,0.075,41,68,0.99586,3.37,0.54,10.1,6,-1.07880966137193,-2.59026716544583,27,-0.00414859352633347,1.21491274436427,-0.616186139423817,2.31253542384721,0
"1030",7.7,0.58,0.01,1.8,0.088,12,18,0.99568,3.32,0.56,10.5,7,-0.544727175441672,-2.43041846450393,6,-0.0043293581612294,1.1999647829284,-0.579818495252942,2.35137525716348,1
"1031",7.1,0.59,0,2.1,0.091,9,14,0.99488,3.42,0.55,11.5,7,-0.527632742082372,-2.39689577246529,5,-0.00513315211174819,1.22964055107451,-0.59783700075562,2.4423470353692,1
"1032",7.3,0.55,0.01,1.8,0.093,9,15,0.99514,3.35,0.58,11,7,-0.59783700075562,-2.37515578582888,6,-0.00487184820376793,1.20896034583698,-0.544727175441672,2.39789527279837,1
"1033",8.1,0.82,0,4.1,0.095,5,14,0.99854,3.36,0.53,9.6,5,-0.198450938723838,-2.3538783873816,9,-0.00146106683851594,1.21194097397511,-0.63487827243597,2.26176309847379,0
"1034",7.5,0.57,0.08,2.6,0.089,14,27,0.99592,3.3,0.59,10.4,6,-0.562118918153541,-2.41911890925,13,-0.00408834590860652,1.19392246847243,-0.527632742082372,2.34180580614733,0
"1035",8.9,0.745,0.18,2.5,0.077,15,48,0.99739,3.2,0.47,9.7,6,-0.294371060602578,-2.56394985712845,33,-0.00261341198815245,1.16315080980568,-0.755022584278033,2.27212588550934,0
"1036",10.1,0.37,0.34,2.4,0.085,5,17,0.99683,3.17,0.65,10.6,7,-0.994252273343867,-2.46510402249182,12,-0.00317503509364707,1.15373158788919,-0.430782916092454,2.36085400111802,1
"1037",7.6,0.31,0.34,2.5,0.082,26,35,0.99356,3.22,0.59,12.5,7,-1.17118298150295,-2.50103603171788,9,-0.00646082626223693,1.16938135955632,-0.527632742082372,2.52572864430826,1
"1038",7.3,0.91,0.1,1.8,0.074,20,56,0.99672,3.35,0.56,9.2,5,-0.0943106794712413,-2.60369018577797,36,-0.00328539099152921,1.20896034583698,-0.579818495252942,2.21920348405499,0
"1039",8.7,0.41,0.41,6.2,0.078,25,42,0.9953,3.24,0.77,12.6,7,-0.891598119283784,-2.55104645229255,17,-0.00471107973011922,1.17557332980424,-0.261364764134408,2.53369681395743,1
"1040",8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,-0.693147180559945,-2.43041846450393,18,-0.00308475296192416,1.20297230399235,-0.186329578191493,2.40694510831829,0
"1041",7.4,0.965,0,2.2,0.088,16,32,0.99756,3.58,0.67,10.2,5,-0.0356271776431512,-2.43041846450393,16,-0.00244298165114,1.27536280041261,-0.400477566597125,2.32238772029023,0
"1042",6.9,0.49,0.19,1.7,0.079,13,26,0.99547,3.38,0.64,9.8,6,-0.713349887877465,-2.53830742651512,13,-0.00454029154221873,1.21787570949493,-0.446287102628419,2.28238238567653,0
"1043",8.9,0.5,0.21,2.2,0.088,21,39,0.99692,3.33,0.83,11.1,6,-0.693147180559945,-2.43041846450393,18,-0.00308475296192416,1.20297230399235,-0.186329578191493,2.40694510831829,0
"1044",9.5,0.39,0.41,8.9,0.069,18,39,0.99859,3.29,0.81,10.9,7,-0.941608539858445,-2.67364877438488,21,-0.00141099498539627,1.19088756477728,-0.210721031315653,2.3887627892351,1
"1045",6.4,0.39,0.33,3.3,0.046,12,53,0.99294,3.36,0.62,12.2,6,-0.941608539858445,-3.07911388249304,41,-0.00708503972323023,1.21194097397511,-0.478035800943,2.50143595173921,0
"1046",6.9,0.44,0,1.4,0.07,32,38,0.99438,3.32,0.58,11.4,6,-0.82098055206983,-2.65926003693278,6,-0.00563585161862953,1.1999647829284,-0.544727175441672,2.43361335540045,0
"1047",7.6,0.78,0,1.7,0.076,33,45,0.99612,3.31,0.62,10.7,6,-0.2484613592985,-2.57702193869581,12,-0.0038875467271924,1.19694818938897,-0.478035800943,2.37024374146786,0
"1048",7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,5,-0.843970070294529,-2.50103603171788,24,-0.00366671418762427,1.24990173621434,-0.446287102628419,2.34180580614733,0
"1049",9.3,0.49,0.36,1.7,0.081,3,14,0.99702,3.27,0.78,10.9,6,-0.713349887877465,-2.5133061243097,11,-0.00298444904095981,1.18478998490916,-0.2484613592985,2.3887627892351,0
"1050",9.3,0.5,0.36,1.8,0.084,6,17,0.99704,3.27,0.77,10.8,6,-0.693147180559945,-2.47693848013882,11,-0.00296438946401571,1.18478998490916,-0.261364764134408,2.37954613413017,0
"1051",7.1,0.43,0.17,1.8,0.082,27,51,0.99634,3.49,0.64,10.4,5,-0.843970070294529,-2.50103603171788,24,-0.00366671418762427,1.24990173621434,-0.446287102628419,2.34180580614733,0
"1052",8.5,0.46,0.59,1.4,0.414,16,45,0.99702,3.03,1.34,9.2,5,-0.776528789498996,-0.881889305156823,29,-0.00298444904095981,1.10856261952128,0.29266961396282,2.21920348405499,0
"1053",5.6,0.605,0.05,2.4,0.073,19,25,0.99258,3.56,0.55,12.9,5,-0.502526820951296,-2.61729583783375,6,-0.00744766513515753,1.26976054486394,-0.59783700075562,2.55722731136763,0
"1054",8.3,0.33,0.42,2.3,0.07,9,20,0.99426,3.38,0.77,12.7,7,-1.10866262452161,-2.65926003693278,11,-0.00575653711237958,1.21787570949493,-0.261364764134408,2.54160199346455,1
"1055",8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,-0.446287102628419,-2.3538783873816,72,-0.00253320585835591,1.14103300455206,-0.478035800943,2.2082744135228,0
"1056",8.2,0.64,0.27,2,0.095,5,77,0.99747,3.13,0.62,9.1,6,-0.446287102628419,-2.3538783873816,72,-0.00253320585835591,1.14103300455206,-0.478035800943,2.2082744135228,0
"1057",8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1,7,-0.7339691750802,-2.29263476214088,7,-0.00414859352633347,1.16627093714192,-0.527632742082372,2.4932054526027,1
"1058",7.6,0.42,0.25,3.9,0.104,28,90,0.99784,3.15,0.57,9.1,5,-0.867500567704723,-2.26336437984076,62,-0.00216233616468343,1.14740245283754,-0.562118918153541,2.2082744135228,0
"1059",9.9,0.53,0.57,2.4,0.093,30,52,0.9971,3.19,0.76,11.6,7,-0.63487827243597,-2.37515578582888,22,-0.00290421314738983,1.16002091679675,-0.27443684570176,2.45100509811232,1
"1060",8.9,0.48,0.53,4,0.101,3,10,0.99586,3.21,0.59,12.1,7,-0.7339691750802,-2.29263476214088,7,-0.00414859352633347,1.16627093714192,-0.527632742082372,2.4932054526027,1
"1061",11.6,0.23,0.57,1.8,0.074,3,8,0.9981,3.14,0.7,9.9,6,-1.46967597005894,-2.60369018577797,5,-0.00190180728959633,1.14422279992016,-0.356674943938732,2.29253475714054,0
"1062",9.1,0.4,0.5,1.8,0.071,7,16,0.99462,3.21,0.69,12.5,8,-0.916290731874155,-2.64507540194082,9,-0.00539452431730736,1.16627093714192,-0.371063681390832,2.52572864430826,1
"1063",8,0.38,0.44,1.9,0.098,6,15,0.9956,3.3,0.64,11.4,6,-0.967584026261706,-2.32278780031156,9,-0.00440970848870007,1.19392246847243,-0.446287102628419,2.43361335540045,0
"1064",10.2,0.29,0.65,2.4,0.075,6,17,0.99565,3.22,0.63,11.8,6,-1.23787435600162,-2.59026716544583,11,-0.00435948877745286,1.16938135955632,-0.462035459596559,2.46809953147162,0
"1065",8.2,0.74,0.09,2,0.067,5,10,0.99418,3.28,0.57,11.8,6,-0.301105092783922,-2.70306265959117,5,-0.00583700220063293,1.18784342239605,-0.562118918153541,2.46809953147162,0
"1066",7.7,0.61,0.18,2.4,0.083,6,20,0.9963,3.29,0.6,10.2,6,-0.49429632181478,-2.48891467118554,14,-0.00370686193132651,1.19088756477728,-0.510825623765991,2.32238772029023,0
"1067",6.6,0.52,0.08,2.4,0.07,13,26,0.99358,3.4,0.72,12.5,7,-0.653926467406664,-2.65926003693278,13,-0.00644069682998698,1.22377543162212,-0.328504066972036,2.52572864430826,1
"1068",11.1,0.31,0.53,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,7,-1.17118298150295,-2.81341071676004,7,-0.00428918541842983,1.10525683138678,-0.186329578191493,2.3887627892351,1
"1069",11.1,0.31,0.53,2.2,0.06,3,10,0.99572,3.02,0.83,10.9,7,-1.17118298150295,-2.81341071676004,7,-0.00428918541842983,1.10525683138678,-0.186329578191493,2.3887627892351,1
"1070",8,0.62,0.35,2.8,0.086,28,52,0.997,3.31,0.62,10.8,5,-0.478035800943,-2.45340798272863,24,-0.00300450902029872,1.19694818938897,-0.478035800943,2.37954613413017,0
"1071",9.3,0.33,0.45,1.5,0.057,19,37,0.99498,3.18,0.89,11.1,7,-1.10866262452161,-2.86470401114759,18,-0.00503264252807468,1.15688119679209,-0.116533816255952,2.40694510831829,1
"1072",7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5,-0.261364764134408,-2.32278780031156,62,-0.00108058362024439,1.16315080980568,-0.544727175441672,2.21920348405499,0
"1073",7.2,0.35,0.26,1.8,0.083,33,75,0.9968,3.4,0.58,9.5,6,-1.04982212449868,-2.48891467118554,42,-0.00320513094894834,1.22377543162212,-0.544727175441672,2.2512917986065,0
"1074",8,0.62,0.33,2.7,0.088,16,37,0.9972,3.31,0.58,10.7,6,-0.478035800943,-2.43041846450393,21,-0.00280392733273426,1.19694818938897,-0.544727175441672,2.37024374146786,0
"1075",7.5,0.77,0.2,8.1,0.098,30,92,0.99892,3.2,0.58,9.2,5,-0.261364764134408,-2.32278780031156,62,-0.00108058362024439,1.16315080980568,-0.544727175441672,2.21920348405499,0
"1076",9.1,0.25,0.34,2,0.071,45,67,0.99769,3.44,0.86,10.2,7,-1.38629436111989,-2.64507540194082,22,-0.00231267216592871,1.23547147138531,-0.150822889734584,2.32238772029023,1
"1077",9.9,0.32,0.56,2,0.073,3,8,0.99534,3.15,0.73,11.4,6,-1.13943428318836,-2.61729583783375,5,-0.00467089164989837,1.14740245283754,-0.3147107448397,2.43361335540045,0
